age,monthly_income,purchase_amount,bnpl_installments,repayment_delay_days,missed_payments,app_usage_frequency,debt_to_income_ratio,transaction_year,transaction_month,transaction_day,transaction_dayofweek,transaction_is_weekend,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Australia,location_Canada,location_Germany,location_India,location_UK,location_USA,default_flag
25,39019.78,5000.0,3,25,1,5.12,0.1281401381555713,2023,3,30,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46,30341.75,290.19,3,0,0,2.38,0.0095640495357057,2023,3,25,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22,11165.9,4217.55,3,0,0,2.46,0.3777169775835356,2024,7,24,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
46,80261.12,5000.0,6,2,0,4.88,0.0622966636897167,2023,3,14,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59,82229.48,5000.0,12,21,1,1.49,0.0608054434978793,2024,10,13,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56,30585.98,5000.0,12,8,1,8.38,0.1634735914951883,2023,2,5,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45,35484.02,1989.18,12,8,1,8.2,0.0560584736453197,2024,11,10,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
23,28935.75,4851.54,6,11,1,3.01,0.1676659495606645,2024,10,17,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
19,19254.4,5000.0,6,17,3,3.62,0.2596809041050357,2023,1,25,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
34,65828.92,5000.0,3,2,0,2.55,0.0759544589217019,2024,7,23,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
47,7089.86,3589.03,9,0,0,2.49,0.5062201510326015,2023,3,8,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
35,7669.25,4591.43,9,0,0,3.19,0.5986804446327868,2023,6,20,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
48,37294.92,5000.0,6,2,0,5.56,0.134066516297662,2024,7,26,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,51910.89,5000.0,3,13,1,7.1,0.0963189034131374,2023,5,27,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29,48186.13,5000.0,12,15,2,8.73,0.1037642989798101,2024,11,15,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
52,17871.94,3159.33,6,1,0,4.65,0.1767759963383941,2023,6,23,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
23,5012.56,1444.45,6,1,0,5.01,0.2881661266897553,2023,1,8,6,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
35,91973.57,100.0,9,16,4,7.83,0.0010872688751779,2023,5,16,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
55,9342.56,2484.65,6,9,1,3.52,0.2659495898340498,2023,5,14,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
20,33501.11,5000.0,3,10,1,5.24,0.1492487860849983,2024,9,19,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
47,19589.79,4610.76,9,14,2,5.17,0.2353654633357478,2023,2,27,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
48,11421.17,4682.2,12,14,2,9.74,0.4099579990491341,2024,12,24,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
53,71387.48,5000.0,3,8,1,2.63,0.0700402927796302,2023,1,29,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39,52978.61,5000.0,9,14,1,5.75,0.0943777120615282,2023,3,17,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40,51062.74,5000.0,9,18,1,9.34,0.0979187564161265,2024,8,23,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
46,14643.5,4246.97,12,19,2,9.38,0.2900242428381193,2023,3,20,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
56,94519.38,5000.0,12,2,0,5.19,0.0528992043748065,2023,4,13,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
46,85538.19,5000.0,3,2,1,8.57,0.0584534229681502,2024,12,29,6,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28,14398.2,3463.81,12,4,0,1.29,0.2405724326651942,2023,5,27,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
31,71126.93,5000.0,12,16,1,7.47,0.0702968622433162,2024,9,8,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
46,58483.59,5000.0,9,0,0,1.88,0.0854940676521397,2023,1,17,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29,39998.0,5000.0,6,17,1,6.02,0.1250062503125156,2023,5,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30,16085.22,5000.0,9,18,3,6.31,0.3108443651998543,2023,2,12,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
47,5411.7,2550.22,3,10,1,1.02,0.4712419387623112,2023,2,27,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
55,77989.8,5000.0,3,28,2,9.31,0.0641109478418972,2023,6,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
45,11917.45,3300.07,9,2,0,6.28,0.2769107485242228,2024,7,23,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
31,43357.18,4128.74,9,4,0,3.52,0.0952262116678252,2023,4,28,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
58,30518.75,1759.66,9,0,0,5.08,0.0576583248003276,2023,3,17,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
57,22043.89,5000.0,6,13,3,1.93,0.226820220931968,2024,9,22,6,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
55,65336.38,5000.0,12,0,0,5.45,0.0765270435858246,2023,3,9,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,7110.15,3619.6,6,21,1,6.11,0.5090750546753585,2024,8,4,6,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
27,73628.63,5000.0,3,8,1,2.28,0.0679083666231464,2024,11,20,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55,112981.17,5000.0,6,2,0,1.73,0.0442551621655183,2023,3,15,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,64881.47,5000.0,12,3,0,5.36,0.0770636053714566,2023,6,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55,11985.44,4380.99,12,0,0,4.66,0.3655260048859282,2023,2,17,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
31,5000.0,1546.09,3,13,1,1.53,0.309218,2024,11,13,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
42,9578.77,1280.47,12,2,0,9.78,0.1336779148053455,2023,3,15,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
33,15127.97,558.03,9,6,1,5.35,0.0368873021297636,2023,4,13,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
35,12154.92,5000.0,9,2,0,1.69,0.4113560599329325,2024,12,21,5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
51,14645.6,5000.0,9,14,2,3.01,0.3413994646856393,2023,2,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
43,15205.69,4949.5,9,0,0,8.05,0.3255031504653849,2023,3,9,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
27,70792.1,5000.0,6,10,1,1.51,0.070629349885086,2024,7,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
50,32471.98,5000.0,12,1,0,8.89,0.1539789073533551,2024,12,19,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
45,61100.41,5000.0,3,5,1,6.29,0.0818325114348659,2023,4,12,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31,5284.73,2229.89,9,18,1,3.01,0.4219496549492594,2024,10,25,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
27,64868.23,5000.0,9,6,3,5.41,0.0770793345216911,2023,3,9,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
49,43955.91,5000.0,3,0,0,1.79,0.1137503466541814,2024,11,24,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19,25766.45,4596.16,3,12,1,9.44,0.1783776965783023,2023,4,13,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
39,17860.95,5000.0,6,1,0,3.49,0.2799403167244743,2023,5,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
42,59350.25,5000.0,12,4,2,5.07,0.0842456434471632,2024,9,24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,11098.76,5000.0,9,17,3,1.41,0.4505007766633389,2024,7,20,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
23,5765.55,1497.83,6,11,1,7.16,0.2597896124394029,2024,9,17,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
54,12047.75,4070.57,12,15,2,4.59,0.3378697267124567,2023,4,5,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
55,9133.2,100.0,9,2,0,7.13,0.0109490649498532,2023,4,1,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
49,7645.99,2069.11,12,2,0,8.74,0.2706137465521143,2023,3,14,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
42,5000.0,1983.52,9,17,2,7.42,0.396704,2023,4,8,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
51,7589.68,3597.07,3,3,0,7.66,0.4739422478945094,2023,3,21,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
28,15662.26,5000.0,12,18,3,4.21,0.3192387305535727,2023,3,4,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
44,55650.84,5000.0,9,4,0,9.91,0.0898459034939993,2024,7,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,11197.18,4478.0,6,17,1,1.82,0.3999221232488894,2023,1,17,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
53,17771.4,4621.8,12,3,0,3.75,0.2600695499510449,2023,4,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
41,82383.55,5000.0,3,0,0,9.01,0.0606917278995624,2024,12,26,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49,5000.0,1570.83,6,15,2,8.75,0.314166,2023,4,7,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
52,26528.65,5000.0,3,6,2,5.27,0.188475478397883,2024,10,12,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
36,39530.99,5000.0,3,1,0,8.58,0.126483045327223,2024,9,28,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20,33739.43,5000.0,12,0,0,9.54,0.1481945604890183,2024,11,9,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
49,62099.58,5000.0,9,1,0,8.68,0.0805158424581937,2024,10,27,6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31,11011.1,3854.25,3,11,1,3.53,0.3500331483684645,2024,7,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
26,31403.19,5000.0,9,0,1,2.67,0.1592194933062533,2023,3,22,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
45,50532.54,5000.0,12,19,2,1.47,0.0989461444051694,2024,10,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
55,38716.16,5000.0,12,19,3,5.17,0.129145039177439,2024,12,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45,18076.22,5000.0,12,12,3,7.31,0.2766065029082407,2023,3,9,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
32,48956.9,5000.0,3,1,0,2.31,0.1021306496122099,2023,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,40889.68,5000.0,3,18,3,1.13,0.1222802428387798,2024,7,23,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
49,45589.75,4944.26,12,0,0,5.73,0.1084511321075461,2024,7,12,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34,23336.46,5000.0,12,15,1,6.57,0.2142570038471987,2023,6,20,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
33,12866.7,3062.71,12,0,0,3.47,0.2380338392905717,2023,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
51,9195.47,1946.39,12,2,0,3.48,0.211668354091743,2023,5,8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
32,17330.24,5000.0,9,0,0,8.28,0.2885130269401924,2024,11,16,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
36,14777.64,5000.0,12,5,0,5.09,0.3383490191938632,2023,3,4,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
50,10204.28,5000.0,9,15,3,6.16,0.489990474585174,2023,1,25,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
33,11439.96,5000.0,9,2,0,7.77,0.4370644652603681,2024,10,23,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
31,36256.13,5000.0,9,14,2,8.61,0.137907713812809,2023,1,11,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
48,63049.0,5000.0,12,0,0,3.55,0.0793033989436787,2024,9,13,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20,50235.75,5000.0,12,10,1,5.39,0.0995307126896682,2023,6,24,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
45,46701.06,5000.0,3,7,3,6.16,0.107063951010962,2023,2,28,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40,51287.73,5000.0,12,8,2,7.48,0.097489204532936,2023,4,24,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54,62364.82,5000.0,6,23,1,9.43,0.0801734054551909,2024,9,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
47,35878.28,5000.0,3,19,4,7.67,0.1393600808065492,2024,11,23,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
52,65732.66,5000.0,9,2,0,9.36,0.0760656878939632,2024,12,24,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
57,22536.34,5000.0,6,2,0,4.36,0.2218638873925402,2023,4,12,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39,8018.44,1528.15,6,0,0,8.23,0.1905794643347085,2024,12,4,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
34,10815.75,5000.0,3,12,2,8.2,0.4622887918082426,2024,12,21,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
48,12098.87,3503.36,9,16,2,2.12,0.2895609259377115,2023,6,9,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
22,38717.75,5000.0,6,0,0,3.74,0.1291397356509611,2023,6,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40,19497.97,5000.0,9,7,2,9.57,0.2564369521545063,2024,10,20,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
54,57831.32,5000.0,12,1,0,7.03,0.0864583412586812,2024,11,17,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36,8712.05,2983.32,3,6,2,6.36,0.3424360512164187,2024,9,24,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
59,12192.43,5000.0,6,10,2,6.55,0.4100905233821313,2024,11,13,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
50,43583.27,5000.0,6,11,1,7.91,0.1147229200562509,2023,1,23,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19,15354.86,5000.0,12,0,0,1.15,0.3256298005973353,2023,1,10,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
42,14096.76,743.12,12,15,2,1.9,0.0527156594848745,2023,4,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
36,12431.81,3287.78,9,2,0,8.04,0.2644651100684454,2023,4,6,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
58,74753.05,5000.0,12,2,0,8.48,0.0668869029424217,2024,10,10,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
57,18004.22,3178.37,9,1,0,3.28,0.1765347235259289,2023,5,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
49,109173.9,5000.0,12,9,2,5.29,0.0457984921304451,2023,3,15,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
52,44742.16,2450.65,6,18,1,8.71,0.0547727244281456,2023,1,20,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
23,52105.63,5000.0,3,13,2,9.35,0.0959589203700252,2024,8,15,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39,59116.89,5000.0,3,2,0,8.2,0.0845781975337335,2023,3,18,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41,64245.78,5000.0,12,0,0,7.31,0.0778261233656125,2023,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
39,50973.58,5000.0,6,7,1,4.62,0.0980900301685696,2023,1,11,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
27,10535.5,5000.0,3,15,2,3.91,0.4745859237815006,2024,11,17,6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
51,8383.09,1539.77,6,7,1,1.73,0.1836757090762475,2024,9,14,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
47,18094.42,5000.0,9,12,1,7.47,0.2763282824207684,2023,6,29,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
56,17100.51,5000.0,6,14,1,6.22,0.2923889404468054,2024,9,6,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
31,17225.3,5000.0,3,20,1,7.75,0.2902707064608454,2023,6,12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
35,84466.44,5000.0,12,9,2,6.74,0.0591951075480391,2023,3,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33,9515.36,2840.03,9,4,0,4.14,0.2984679507659195,2023,6,8,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
48,74067.42,5000.0,6,1,0,4.71,0.0675060640697353,2024,7,21,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41,16131.14,2744.13,3,2,0,7.87,0.1701138295247577,2024,7,8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
42,13568.55,2677.34,9,10,1,7.7,0.1973195367227891,2023,5,20,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
58,73343.76,5000.0,6,9,1,7.94,0.0681721253450873,2023,6,17,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,13312.78,5000.0,9,18,1,8.87,0.3755789549590694,2024,10,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
40,15377.4,3375.8,9,7,1,5.28,0.2195299595510294,2024,10,24,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
38,5000.0,2953.09,3,15,3,6.15,0.590618,2023,1,26,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
33,40065.9,4130.72,6,18,1,6.28,0.1030981458047866,2024,7,6,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,47293.03,5000.0,3,0,0,4.74,0.1057238244197929,2023,2,26,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24,5890.64,567.42,6,17,1,8.1,0.0963256963589694,2024,11,29,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
59,79914.56,5000.0,3,11,1,5.6,0.062566821365218,2023,6,23,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52,65825.83,5000.0,6,5,0,9.85,0.075958024380399,2024,7,21,6,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55,12878.75,5000.0,6,0,0,5.82,0.3882364359895176,2023,3,15,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
56,10702.22,2079.55,12,0,0,7.54,0.1943101524730383,2024,12,19,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
21,45187.93,5000.0,12,17,2,2.15,0.1106490162306615,2024,12,16,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
53,27691.74,2649.56,6,16,1,5.33,0.0956805170061541,2023,6,4,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
37,55690.24,5000.0,3,19,2,2.33,0.0897823388802059,2024,8,30,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24,40548.22,5000.0,3,14,1,7.62,0.1233099751357766,2024,11,10,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
26,56297.91,5000.0,12,3,0,5.32,0.0888132436887976,2023,5,11,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48,16856.72,2768.23,12,16,1,7.37,0.1642211533441855,2024,9,4,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
38,34446.18,5000.0,9,0,0,5.17,0.1451539764351228,2023,1,27,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
46,29002.17,5000.0,6,13,2,6.82,0.172400892760783,2023,2,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
57,33057.14,5000.0,3,4,1,7.92,0.1512532542137644,2024,12,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48,54913.58,5000.0,9,4,2,9.98,0.0910521586827884,2023,5,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
55,23847.46,5000.0,9,12,1,7.78,0.2096659350723305,2023,4,30,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
29,56719.29,5000.0,12,8,2,9.58,0.0881534306935083,2023,4,12,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24,5409.17,1176.41,12,5,0,9.12,0.2174843830014586,2023,4,19,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
58,19345.04,5000.0,3,0,0,3.31,0.2584641851347942,2024,7,29,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
23,14629.7,5000.0,6,2,0,7.61,0.3417705079393289,2023,4,6,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
20,50071.7,5000.0,3,12,1,4.57,0.0998568053411408,2024,9,23,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,14512.17,3472.51,12,4,0,4.16,0.2392826159009989,2024,11,24,6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
39,5807.33,1194.05,6,1,0,5.84,0.205610840093468,2023,3,10,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
36,18296.54,5000.0,6,8,1,1.39,0.2732757122384888,2024,9,5,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
25,19432.27,5000.0,9,4,0,8.88,0.2573039588272497,2024,7,11,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
21,28439.11,5000.0,6,22,2,5.22,0.1758142220343745,2024,11,19,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,46109.42,5000.0,9,16,1,3.65,0.1084377118601795,2024,8,11,6,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
29,106071.37,5000.0,12,2,0,9.47,0.0471380731671515,2023,2,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,10711.98,4005.62,12,0,0,4.81,0.3739383381970467,2023,2,26,6,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
34,62807.15,5000.0,6,15,1,7.2,0.0796087706574808,2024,9,12,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
44,65976.28,5000.0,3,22,1,9.65,0.0757848123598359,2023,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48,55796.64,5000.0,12,0,0,7.89,0.0896111307060783,2024,11,11,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
47,11596.17,5000.0,3,24,1,7.48,0.4311768454584574,2024,12,25,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
31,8885.38,799.57,9,2,0,5.52,0.0899871474264466,2023,4,26,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
51,50385.01,5000.0,9,7,1,2.3,0.0992358640000269,2024,8,12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
45,52335.69,5000.0,12,19,2,1.88,0.0955370990618448,2024,10,20,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29,33711.39,100.0,9,16,4,3.83,0.0029663564747701,2023,3,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
58,85343.88,5000.0,12,22,4,7.11,0.0585865090736441,2024,11,25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
49,45150.9,2723.6,9,19,2,7.25,0.0603221641207594,2023,5,20,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
42,8149.12,2833.85,6,15,1,6.37,0.3477492048221157,2023,4,14,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
41,15929.61,4912.78,6,17,3,5.86,0.3084055416297072,2023,4,23,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
40,14133.2,4174.48,9,5,0,1.8,0.2953669374239379,2024,10,25,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
37,12868.82,3324.71,9,7,3,6.77,0.2583539127907609,2023,1,5,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
50,74532.66,5000.0,9,8,2,7.09,0.0670846847543077,2023,2,18,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
25,68384.96,5000.0,12,4,0,8.23,0.0731154920614123,2024,12,19,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
55,83573.83,5000.0,9,2,0,1.49,0.0598273406878684,2023,4,5,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,8277.36,4134.6,3,17,1,9.25,0.4995070892168518,2024,12,11,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
21,17168.46,5000.0,12,9,1,5.31,0.2912317121046384,2024,9,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
49,14875.65,3221.66,9,7,1,3.53,0.2165727211920151,2024,8,19,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
